,id,t.stat,p.value,ci.lo,ci.hi,estimate,se
53,54.0,-1.0288458197559778,0.307094119056043,-0.25812502437131885,0.08244126713547699,-0.08784187861792092,0.08537904993262771
54,55.0,1.8043572639672678,0.07547707015207171,-0.02589921229794372,0.5176023821051096,0.24585158490358294,0.13625438255117245
55,56.0,0.12680504937299716,0.8994582424744576,-0.2404918806506437,0.2731488321066506,0.01632847572800343,0.12876834013110317
56,57.0,0.4434863821258906,0.6587817118494113,-0.1725722542997794,0.2712645509044841,0.049346148302352344,0.1112686889410387
57,58.0,2.0971150430072476,0.03959714871885231,0.015083146206483732,0.6010393725219727,0.30806125936422823,0.14689764416665985
58,59.0,1.4016476933695141,0.16543900284914026,-0.059881408152301856,0.3430600041491685,0.14158929799843334,0.10101632433615142
59,60.0,1.5271300125111187,0.13123483675723482,-0.044227248134833204,0.3332909413867611,0.14453184662596397,0.09464279101443673
60,61.0,-1.212272545606036,0.22948388510155035,-0.24791095227277363,0.06046919838405967,-0.09372087694435699,0.07731007130702965
61,62.0,-0.4758475069825293,0.6356647628743268,-0.23775703990796865,0.14615942087342115,-0.04579880951727375,0.09624682034733292
62,63.0,-0.2797621330430235,0.7804850265501331,-0.13413789947732668,0.10113577359476944,-0.01650106294127862,0.0589824747252016
63,64.0,0.6766460072881871,0.5008604430354049,-0.19416514087766054,0.3935610343276491,0.09969794672499427,0.14734136557541583
64,65.0,-4.830898391735877,7.740049941091273e-06,-0.5307098048066236,-0.2205514749360114,-0.3756306398713175,0.07775585603578446
65,66.0,-0.3481341184401781,0.7287842444363428,-0.1563456387979242,0.10987597295986913,-0.023234832919027545,0.06674103941070665
66,67.0,0.15032454921313426,0.8809408877905542,-0.061982333952031184,0.07208742905272543,0.0050525475503471196,0.03361092766813143
67,68.0,0.902150205938907,0.37007088044239067,-0.11132858117746364,0.29522733872891044,0.0919493787757234,0.10192247163544975
68,69.0,0.9748219248932615,0.33300537859739243,-0.0710371692623338,0.20686996377242103,0.06791639725504361,0.06967056805013916
69,70.0,-2.3344733119691625,0.022445562294168976,-0.23697760065107823,-0.018614606210262268,-0.12779610343067027,0.0547430132421914
70,71.0,-0.9653105374730008,0.33771247122400283,-0.20223063578783268,0.07031711689326717,-0.06595675944728274,0.06832698586295866
71,72.0,-1.0458049063785524,0.2992490418811682,-0.506672423308208,0.1580945778214761,-0.17428892274336594,0.1666552926653398
72,73.0,0.837111965933353,0.40537853849688843,-0.22751165744663515,0.5566373686140567,0.16456285558371075,0.19658404404747512
73,74.0,-1.516845828681765,0.13380893679120665,-0.6483701807106803,0.08818883347594553,-0.2800906736173674,0.1846533565384057
74,75.0,0.03299970535465522,0.9737687382023446,-0.19846472459132045,0.20514276327191402,0.0033390193402967894,0.10118330768143537
75,76.0,-0.9443278931287656,0.3482502304910339,-0.20808653573348346,0.07435558443249381,-0.06686547565049483,0.07080747708187972
76,77.0,-1.36078860503575,0.17794579226661644,-0.20206145201010017,0.03816015616882007,-0.08195064792064005,0.06022290869968527
77,78.0,-0.20008285858989971,0.8419959203858003,-0.14862283858850317,0.1215218025549691,-0.013550518016767044,0.06772453228760038
78,79.0,0.8333028248345572,0.40750832902734946,-0.06607961903629626,0.1609253811956602,0.047422881079681956,0.05690954076520409
79,80.0,0.5799731494377294,0.5637949251384111,-0.12604742149374154,0.22941395746632234,0.051683267986290415,0.08911320814833609
80,81.0,0.3404363660406636,0.7345474944439983,-0.1466731762712032,0.2070514841459753,0.030189153937386068,0.08867781749785247
81,82.0,-0.9070406117191296,0.3674972231609678,-0.1941865779812847,0.07277595259284764,-0.06070531269421853,0.0669267857578755
82,83.0,-0.6457356241139677,0.5205618033906645,-0.2528678379505537,0.12917458944603363,-0.06184662425226001,0.09577700523665784
83,84.0,-1.5760375559246131,0.11952614296920748,-0.2461261102495063,0.02884183891356257,-0.10864213566797187,0.06893372258774307
84,85.0,0.2921551990983103,0.7710321180488157,-0.14461210973835725,0.19425039749563944,0.024819143878641092,0.0849519158147497
85,86.0,0.960371745628178,0.34017377376845015,-0.07922916870975279,0.2263948268001365,0.07358282904519187,0.076619110651846
86,87.0,0.7807612790605107,0.43757533349166233,-0.12977522861319002,0.2967448110198929,0.08348479120335145,0.10692742255841454
87,88.0,4.959348385778851,4.759982398873198e-06,0.1745468875997701,0.4093753584717355,0.29196112303575283,0.058870863735438345
88,89.0,-0.4865421001059363,0.6281027483020798,-0.11969614972305609,0.07274918960178389,-0.0234734800606361,0.04824552706852119
89,90.0,-1.6062029756940326,0.11273140657037219,-0.2377827879985644,0.025638606756063713,-0.10607209062125035,0.06603903256711195
90,91.0,-0.7967378749776444,0.4282973382003248,-0.1538924194772265,0.06603557076544263,-0.04392842435589195,0.05513535346505842
91,92.0,-3.059877113763094,0.0031377759813688063,-0.34831605353084294,-0.07342437375438121,-0.21087021364261208,0.06891460205840749
92,93.0,-2.155826235055778,0.034536342735858164,-0.19040511159677742,-0.007404184135207364,-0.0989046478659924,0.045877838509295915
93,94.0,0.7955218845096798,0.4289993564287864,-0.044183070197083424,0.10281707278105541,0.029317001291986,0.036852539022299236
94,95.0,-1.680988991294116,0.09722222274786323,-0.3207326719611138,0.027352761389476805,-0.14668995528581852,0.08726407849517721
95,96.0,0.603894687628038,0.5478658052888515,-0.07995151448799093,0.14939534306713748,0.034721914289573275,0.057496638074352194
96,97.0,1.1354253235672604,0.26006989398834823,-0.029106519093578174,0.10605139764720548,0.03847243927681365,0.0338837248723162
97,98.0,4.337173220509636,4.751148814659528e-05,0.12889238372146417,0.3483518034656452,0.23862209359355468,0.05501788410597896
98,99.0,0.4492238584467449,0.6546579753643931,-0.10797668745736666,0.17075857734543115,0.03139094494403225,0.06987817844887155
99,100.0,0.06196901567031359,0.9507641083503904,-0.10427944737415003,0.11096736602228592,0.0033439593240679466,0.05396179506639926
100,101.0,-0.3617286038777112,0.718644485263859,-0.17629941572229982,0.12216694015818567,-0.027066237782057072,0.07482470971858032
101,102.0,0.13506789066919792,0.8929458334126925,-0.2078349291093095,0.2380299276750483,0.015097499282869409,0.11177711599750612
102,103.0,0.20998750677758032,0.8342874178590218,-0.1089057796769951,0.13453704781036738,0.012815634066686139,0.06103045968473026
103,104.0,0.8508546667371972,0.3977512924523672,-0.14827546731972413,0.36891696785950623,0.11032075026989102,0.12965874735451818
104,105.0,-2.300171925780324,0.024423539863906614,-0.47983789614882755,-0.034159838218297496,-0.2569988671835626,0.11173028602910921
105,106.0,0.16018080161633122,0.8731999906143043,-0.10355324709562874,0.12163931504362613,0.009043033973998693,0.05645516742798415
106,107.0,0.04795056850396675,0.9618921850459827,-0.0610347648674571,0.06404187702451117,0.0015035560785270352,0.03135637648180652
107,108.0,0.7553789823216502,0.4525558843075429,-0.057263268576550855,0.12708318826180887,0.03490995984262901,0.04621515909184232
108,109.0,0.3963214214154373,0.6930734819142024,-0.12980514556647663,0.194186667015017,0.032190760724270184,0.08122387280834552
109,110.0,-0.2665742617536094,0.7905806787145948,-0.17982942020576334,0.1374254805403044,-0.021201969832729484,0.0795349471972885
110,111.0,0.6712758665431019,0.5042540007833454,-0.13141531930407643,0.2647564863931651,0.06667058354454436,0.09931920223481401
111,112.0,-2.3701154604796737,0.020542231538777316,-0.5287330926115984,-0.045510638685563834,-0.2871218656485811,0.1211425647552513
112,113.0,0.8616910038379672,0.39179983394177553,-0.06126585987848944,0.15447693326900455,0.04660553669525755,0.054086135851107574
113,114.0,1.157137519691024,0.2511495974045031,-0.16800420505479688,0.632363607528166,0.23217970123668458,0.20065005004649802
114,115.0,0.6906236385417989,0.4920858309148781,-0.16496901133212408,0.3397355729487031,0.0873832808082895,0.12652807684485415
115,116.0,0.31876763435250377,0.7508519438672466,-0.1600786431498149,0.22098312470166848,0.030452240775926787,0.09553115653596028
116,117.0,0.3214621126455999,0.7488181337262413,-0.09744445837110194,0.1348923598280312,0.018723950728464632,0.05824621313649829
117,118.0,-1.3925299487819651,0.16816965934610403,-0.4529953727394656,0.08050304439876249,-0.18624616417035156,0.1337466130141471
118,119.0,-2.64027794013509,0.010206560978793518,-0.4202299306431578,-0.05855843206547387,-0.23939418135431578,0.09067006837244838
119,120.0,3.469865185119329,0.0008956374145705862,0.21721911171897892,0.8044789932734729,0.5108490524962259,0.14722446701590158
120,121.0,1.4228130687642013,0.15923173715620623,-0.033618235042549266,0.20097461115194695,0.08367818805469884,0.05881179326485831
121,122.0,0.3567781502497847,0.7223311513602262,-0.22569796784277618,0.32403847142024067,0.049170251788732244,0.13781744132679524
122,123.0,1.9836010948913545,0.05122362354694821,-0.0016618813030425182,0.6100975470743274,0.3042178328856424,0.15336643726863086
123,124.0,2.306546532284123,0.024044674033882836,0.020302690460224142,0.27977860923336767,0.15004064984679588,0.06504991238924362
124,125.0,0.3537303181748842,0.7246041976673114,-0.09747601093395769,0.13950694601225938,0.021015467539150845,0.059410987578284995
125,126.0,0.21474409364616054,0.830591228422402,-0.15590542605474966,0.19352963323169073,0.01881210358847052,0.08760242607402145
126,127.0,2.3985837542992257,0.019126701493459134,0.06046907439943087,0.6572908880969704,0.35887998124820064,0.14962161759202428
127,128.0,-0.9623716005033279,0.3391757120025629,-0.2492294541289681,0.08699281861921877,-0.08111831775487466,0.08429001615638818
128,129.0,-2.975354893805162,0.004014298231550213,-0.2789681990667642,-0.05506163372220411,-0.16701491639448415,0.05613277150306257
129,130.0,0.31102580227489546,0.7567053325880841,-0.14610466272685807,0.20009303702894263,0.026994187151042293,0.0867908287788416
130,131.0,2.2569113222416077,0.02713715970261456,0.018248713945493936,0.29557814962421153,0.15691343178485273,0.0695257408824567
131,132.0,0.064248427119643,0.9489555416576225,-0.4221678976902157,0.45027253183576227,0.014052317072773303,0.21871846055632102
132,133.0,-2.710381024315694,0.008445895307216164,-0.3233438241392652,-0.049204036342180506,-0.18627393024072286,0.06872610476888671
133,134.0,-4.34023084231927,4.699403574878703e-05,-0.35976376477661665,-0.13322428105271328,-0.246494022914665,0.056792837033282556
134,135.0,-1.3599799023564771,0.17820039876378108,-0.18888998693832365,0.03572680841247028,-0.07658158926292669,0.05631082424838155
135,136.0,3.014002576542498,0.0035885675167058387,0.06680742147646884,0.3281799479856818,0.19749368473107531,0.06552538682884256
136,137.0,0.9926484798943518,0.32430028670285493,-0.09680164310264404,0.288638525294234,0.09591844109579498,0.09662880973333444
137,138.0,-0.03818466919535259,0.9696491359058047,-0.2662931580691274,0.2562880343957796,-0.005002561836673913,0.1310096942592544
138,139.0,3.1705234565513183,0.002258296420818187,0.08442811159735067,0.3707787860930997,0.2276034488452252,0.07178734110133249
139,140.0,-1.6689202578831053,0.09960022824396736,-0.2710969944215497,0.024089006836629002,-0.12350399379246035,0.07400233366998343
140,141.0,-2.0218557700812023,0.04701511854174684,-0.5572631791037259,-0.0038043561926567686,-0.2805337676481914,0.13875063285890293
141,142.0,-2.9009360139004707,0.0049687941393218105,-0.39700307192747053,-0.07351489653709055,-0.23525898423228053,0.08109761232408627
142,143.0,-0.6053063365889949,0.5469329486641183,-0.24724386441314603,0.1321107516389403,-0.057566556387102855,0.0951031781882547
143,144.0,-2.461797757258811,0.01629052964908318,-0.26548871178993527,-0.027843903958956015,-0.14666630787444568,0.059576911808448985
144,145.0,0.30219468249789566,0.7633997352885762,-0.2821018326237211,0.3828553325562446,0.050376749966261736,0.16670296627940345
145,146.0,-0.2951275385768399,0.7687700380682537,-0.1495766317080489,0.11101542913366358,-0.019280601287192667,0.06532972619284302
146,147.0,-3.003448839358021,0.0037004593893067137,-0.4489500911770885,-0.09063750384230207,-0.2697937975096953,0.08982799839113056
147,148.0,0.07000841433598398,0.9443865799854019,-0.11740865595409708,0.12595102891249263,0.004271186479197775,0.06100961605414345
148,149.0,-4.953888024844981,4.859906078421752e-06,-0.5145121612634033,-0.21914252075142412,-0.36682734100741365,0.07404837153518272
149,150.0,-1.7571063703119114,0.08327230009972601,-0.8328466883801562,0.05268767988940124,-0.3900795042453774,0.22200107565265542
150,151.0,-1.5572828843968798,0.12391330664329608,-0.3212560810798951,0.03954097002728184,-0.14085755552630663,0.09045084675213609
151,152.0,0.4928676718558391,0.623648644036233,-0.13787934919482883,0.22839301047243804,0.045256830638804604,0.09182349182772524
152,153.0,1.7390471670250636,0.0864225411974371,-0.028863098437400057,0.4219427055380096,0.19653980355030476,0.11301579812036931
153,154.0,-0.8727864523868815,0.38576358965765556,-0.29154692592843146,0.11405242541842622,-0.08874725025500263,0.1016826624798061
154,155.0,-3.8927763302080858,0.000223626681671243,-0.46216558363878096,-0.14902586112765676,-0.30559572238321886,0.07850328312258399
155,156.0,-3.812272889097608,0.0002932350101181764,-0.9011854010095756,-0.2821231064947894,-0.5916542537521825,0.15519724609542085
156,157.0,3.7282829579833283,0.0003877475543245549,0.11049926208864361,0.3647131296183143,0.23760619585347897,0.0637307303472489
157,158.0,1.8652491888726577,0.0663378495337596,-0.010016827478238293,0.299268003743944,0.14462558813285287,0.07753687228260556
158,159.0,1.2469471527288827,0.21657306557250325,-0.05363680314014003,0.23258839479166635,0.08947579582576315,0.07175588446547214
159,160.0,0.6420630728543909,0.5229294090866643,-0.10232319479129597,0.19948262403411057,0.04857971462140731,0.07566190406409554
160,161.0,1.8385230100064902,0.0702277182779546,-0.02939777006938253,0.7227087163365692,0.34665547313359335,0.18855106585387235
161,162.0,-1.0824835630777145,0.28275256120249187,-0.3963748323337703,0.11747960807514568,-0.1394476121293123,0.12882192107641358
162,163.0,-3.778613900286751,0.00032811100505581646,-0.6663665722832263,-0.20594236365262866,-0.43615446796792745,0.11542710620284032
163,164.0,1.8968337671306472,0.061976182835834934,-0.0072425962027089725,0.28874936402067564,0.14075338390898334,0.07420438540689936
164,165.0,-1.208750850223067,0.23082582390132003,-0.3011296757943762,0.07386186887040538,-0.11363390346198543,0.0940093679694331
165,166.0,-1.6950182197243049,0.09451641632481148,-0.30103385516303455,0.02443049590872307,-0.13830167962715573,0.08159303423278277
166,167.0,2.4008317215216284,0.01901872566949473,0.039383455601856895,0.4259428417628625,0.2326631486823597,0.09690939460550764
167,168.0,-3.9982383642771677,0.00015607518769858016,-0.43952027768054996,-0.14696462146800832,-0.29324244957427914,0.07334291326757697
168,169.0,-0.8137758181353132,0.418532979030774,-0.2491154310879244,0.10473598493926164,-0.07218972307433136,0.08870959478710853
169,170.0,-1.9068200395743804,0.06064858755584984,-0.2306429810631425,0.005179936092273717,-0.11273152248543439,0.0591201687342226
170,171.0,-4.500715445759712,2.6311867242497748e-05,-0.4202662012753959,-0.16216771899266894,-0.2912169601340324,0.06470459277944321
171,172.0,1.2403360452639758,0.21899256247466192,-0.10596851957633935,0.45455992285487645,0.17429570163926855,0.14052296738838538
172,173.0,5.745388241076428,2.1913052789517497e-07,0.6927520226024708,1.4294453547754393,1.061098688688955,0.1846870296949946
173,174.0,-0.3565698377987722,0.7224864295307778,-0.27367849548438594,0.19066258031516056,-0.041507957584612704,0.11640905422863455
174,175.0,1.2663186991163478,0.20959683333365495,-0.10849235958892886,0.48586477943416806,0.1886862099226196,0.14900373030445424
175,176.0,-0.5380796122251923,0.5922288876180613,-0.2562461718464428,0.14735777677693715,-0.054444197534752825,0.1011824204035579
176,177.0,1.1583164449481083,0.25067156334775786,-0.0715168477164485,0.2696680095949541,0.09907558093925278,0.08553412271004346
177,178.0,-0.3777427593433807,0.7067646788213324,-0.3827819328037056,0.2608745637338152,-0.06095368453494521,0.16136294615123592
178,179.0,3.1167940764017072,0.00265175872840274,0.12892075772853137,0.5871071490360242,0.3580139533822778,0.11486609144085631
179,180.0,1.64610266568381,0.1042256023193832,-0.025955409522753124,0.2712671740308298,0.12265588225403834,0.07451289935375062
180,181.0,-3.70419706596725,0.00041982110518533507,-0.4428300836717088,-0.13286221223550385,-0.2878461479536063,0.07770810862041519
181,182.0,-1.5789882568006919,0.11884735927822115,-0.5118233916884062,0.059504934367509525,-0.22615922866044835,0.14323046905914724
182,183.0,2.439051824668563,0.01726440412485337,0.04138687458793385,0.41269046047465324,0.22703866753129354,0.09308480665930306
183,184.0,0.06300802742971452,0.9499396864945604,-0.11470650012009581,0.12219052359735205,0.0037420117386281204,0.059389444349806635
184,185.0,-0.4415752071667187,0.6601577088156025,-0.4315951357861771,0.2751248995600956,-0.07823511811304074,0.17717280509252575
185,186.0,-1.2393642212790117,0.21934989060651713,-0.2687591521132551,0.06275362303749517,-0.10300276453787993,0.08310935782185329
186,187.0,0.2007272756867981,0.8414939097138161,-0.11882435670506747,0.14541872434115194,0.013297183818042235,0.06624502710229727
187,188.0,1.1889935875713773,0.23845999838410173,-0.05158830299953371,0.20389733427785456,0.07615451563916042,0.06404955958989875
188,189.0,0.5250112619427639,0.601234297888598,-0.15326444701868944,0.26278417644176666,0.0547598647115386,0.10430226679119971
189,190.0,0.0673822993139283,0.9464694556574171,-0.22799060579736788,0.24393465797615646,0.00797202608939429,0.11831038968043092
190,191.0,1.582523750273049,0.11803811798267362,-0.010534549776017615,0.09147960656343575,0.04047252839370907,0.025574673610254468
191,192.0,0.8821261656190749,0.3807277534350195,-0.05154724899231047,0.1333070792971365,0.040879915152413016,0.04634248109364668
192,193.0,1.708424824986657,0.09198861190178831,-0.0158707764923813,0.2054712223769006,0.09480022294225965,0.05548984161067787
193,194.0,1.711748961764632,0.09137050634610881,-0.03568973946302867,0.467910718446924,0.21611048949194767,0.12625127534423075
194,195.0,-3.473421834438332,0.0008855868866198076,-0.5855267778591045,-0.15837737726692122,-0.37195207756301285,0.10708520165192063
195,196.0,-4.091589379331363,0.00011304090729975585,-0.2701780725377915,-0.09309925914650773,-0.1816386658421496,0.04439318049843813
196,197.0,-1.8167084691087014,0.07354280656721938,-0.2723264918387728,0.01269965072926105,-0.12981342055475587,0.07145528452258708
197,198.0,1.4090490776984943,0.1632475449374567,-0.04157652190781866,0.24172875064588817,0.10007611436903475,0.07102386705543046
198,199.0,-0.2570095777748803,0.7979253222722043,-0.28698297036224835,0.22146298946831625,-0.032759990446966036,0.12746602959544623
199,200.0,-4.865345994876851,6.797526894271579e-06,-0.65968773295809,-0.2760879379392878,-0.46788783544868895,0.0961674330954816
200,201.0,4.229189272804696,6.977297871565013e-05,0.20303351470553352,0.5654339488322284,0.384233731768881,0.0908528105468466
201,202.0,-3.275127412709792,0.0016440113544658912,-0.33354431484174507,-0.08106304932153935,-0.20730368208164218,0.06329637170058132
202,203.0,-1.669841762275509,0.09941700030390833,-0.27837406502243983,0.024659402308728238,-0.1268573313568558,0.07596967223049095
203,204.0,0.979922250390416,0.3304991825278728,-0.0476609040432936,0.13973245887922991,0.04603577741796815,0.04697901022211384
204,205.0,-1.1282845855200883,0.26305199851112204,-0.23537898566724352,0.065287311142376,-0.08504583726243375,0.07537622897084202
205,206.0,-1.7646274444934158,0.08198864902339917,-0.616053638457038,0.03766231719621103,-0.28919566063041346,0.16388482539635155
206,207.0,-2.1466686822659318,0.035286526678804185,-0.5740945850156192,-0.021104343775833905,-0.2975994643957265,0.1386331606988337
207,208.0,0.5542927032933441,0.5811451421303753,-0.2790171778612089,0.49379728584417704,0.10739005399148405,0.19374249986229897
208,209.0,-0.4852371952838944,0.6290233186318914,-0.33957811438516367,0.20667684478275197,-0.06645063480120583,0.13694464366510076
209,210.0,-0.8316658159623237,0.4084257133089879,-0.23001564623470883,0.09463759737977431,-0.06768902442746727,0.08138969178280346
210,211.0,-2.9696544805811107,0.004080917402681608,-0.5685019220352627,-0.11168467347072021,-0.34009329775299146,0.11452285105115698
211,212.0,0.092717956639514,0.926392482462725,-0.22032635723064242,0.24181029672941493,0.010741969749386238,0.11585641162424289
212,213.0,-1.3830428973624076,0.17104747508918242,-0.15861973856427014,0.02871347578282345,-0.06495313139072334,0.04696393113662277
213,214.0,-1.6806572838852583,0.09728695666898447,-0.4391351389811232,0.03749339023536769,-0.20082087437287777,0.11948948563066365
214,215.0,1.9245396430862747,0.05835214877240136,-0.0031143851226659133,0.17461580699611687,0.08575071093672548,0.04455647938704549
215,216.0,-0.3961667537100945,0.6931870473618045,-0.2335397167109699,0.1561361177561647,-0.0387017994774026,0.09769067978309877
216,217.0,1.0635508593200034,0.2911874275963934,-0.07228395591954985,0.23745486317240583,0.082585453626428,0.07765068581603159
217,218.0,-0.8986790129908273,0.37190457743819694,-0.12368177939348178,0.0468440621107532,-0.038418858641364295,0.042750368135899074
218,219.0,-2.2407820648008006,0.02821498821176278,-0.3380977960662625,-0.019665732095304218,-0.17888176408078338,0.07983005884005301
219,220.0,-3.202704665714433,0.0020495273302614824,-0.3770239044450886,-0.08765313133758554,-0.23233851789133708,0.07254447167063682
220,221.0,-1.5809782122385032,0.1183913322861566,-0.3194514825448799,0.03694117926388687,-0.1412551516404965,0.08934667824453676
221,222.0,0.30973190420464425,0.7576850164610538,-0.0853307835772963,0.11670679638471972,0.015688006403711707,0.050650275902305565
222,223.0,-0.17258427414992678,0.8634762442843757,-0.10944479366485631,0.09201215511605951,-0.0087163192743984,0.05050471323259958
223,224.0,0.8021624564253256,0.42517393564570316,-0.05262103434818211,0.12342790419669791,0.035403434924257904,0.04413499365455987
224,225.0,0.18249324445738307,0.8557231485226255,-0.15450889460039596,0.18563218708401108,0.015561646241807559,0.08527245097799556
